sign	date	prediction
virgo	2019-01-10	 Si presencias una discusión entre dos personas de tu entorno, sé neutral en todo momento y no te posiciones por ninguno de los dos. Un contratiempo te obligará a dar lo mejor de ti mismo. Los momentos de incertidumbre que vivirás te harán más fuerte y saldrás victorioso.
libra	2019-01-10	 Sucederá algo que te molestará bastante, pero es importante que no te dejes llevar por la ira. Cuenta hasta diez y respira hondo para calmar tus emociones y así no harás nada de lo que luego puedas arrepentirte. Los demás no serán los culpables de tu enfado y eso debes de tenerlo en cuenta.
escorpio	2019-01-10	 Una persona que creías haber dejado atrás aparecerá de nuevo en tu vida. Si le das otra oportunidad, es posible que repitáis los mismos errores, pero si no se la das, nunca lo sabrás. Lo importante es que disfrutes del presente y no te lo tomes todo tan a la tremenda. Sonreirás.
sagitario	2019-01-10	 Alguien podría prometerte algo que luego no podría cumplir. Sé prudente, sobre todo, con los asuntos que tengan que ver con el dinero. Huye de propuestas de negocio que no veas del todo claras. Es en este terreno donde ahora tienes que ir más sobre seguro.
capricornio	2019-01-10	 Por fin comienza a aclararse una situación confusa que te ha estado incomodando. Comprobarás que el miedo había sido solo producto de tu mente. Tu estado anímico mejorará espectacularmente y te sentirás pletórico y con muchas ganas de hacer cosas. Alejarás de ti ciertos nubarrones emocionales.
acuario	2019-01-10	 Te falta visión a largo plazo en el terreno profesional. Porque si no sabes dónde vas, no puedes saber qué es lo que tienes que hacer. Detente y elabora tu propio proyecto de vida. No es el momento de asumir riesgos innecesarios, pero tampoco de quedarse paralizado. Has de trabajar hacia el futuro.
piscis	2019-01-10	 Últimamente estás llevando un ritmo de vida muy acelerado y el estrés empieza a pasarte factura. Si tienes mucho trabajo, delega entre tus compañeros y cancela compromisos que no sean del todo necesarios. No puedes hacer en unos días todo lo que no has hecho en el último mes.
aries	2019-01-11	 Descubrirás un hecho que completará la información que tenías sobre alguien a quien estás conociendo poco a poco. Tendrás dudas sobre si seguir a su lado o no, pero esas dudas no podrán despejarse hasta que pase un poco más de tiempo. Mientras, sé feliz en la incertidumbre y no caigas en sospechas infundadas.
tauro	2019-01-11	 Estás a punto de tomar la decisión que cambiará tu vida en diversas áreas, pero hay algo que todavía te frena y no sabes qué es. Tienes que seguir analizándote para llegar a una conclusión certera. Por la noche encontrarás tiempo para la diversión con algunos amigos y lo cierto es que será muy reconfortante.
geminis	2019-01-11	 Te estás excediendo demasiado en los últimos días y empiezas a sentirte cansado. No te dejes llevar por compañías que solo te ofrecen siempre los mismos planes. Reserva espacios de tiempo para leer, ver películas o estar tranquilamente en el sofá. No hace falta tanto movimiento.
cancer	2019-01-11	 Te sentirás más vital y enérgico que de costumbre: aprovecha para hacer cosas que otros días te cuestan mucho trabajo. No cuestiones a tus compañeros de trabajo y así tampoco tú serás cuestionado. Recibirás una llamada que te hará mucha ilusión. Transmite tu alegría.
leo	2019-01-11	 En lo personal te espera una prueba complicada, pero la superarás y saldrás airoso de ella. Estás haciendo un gran trabajo profesional, pero no debes descuidar algunas áreas que para ti siempre han sido importantes. Casi todo te va a salir bien hoy y el resto de la semana. Tendrás momentos de gran alegría y compañerismo.
virgo	2019-01-11	 Hoy será un día de altibajos emocionales que te desestabilizarán un poco. Eres más fuerte de lo que a veces piensas: no te vengas abajo por una tontería que pasará sin dejar rastro en tu vida. Si alguien te lleva la contraria hoy, dale la razón y no intentes convencerle.
libra	2019-01-11	 Si estás pasando una mala racha en lo profesional o últimamente no van demasiado bien las cosas en el trabajo, ten especial cuidado con tus ataques de mal genio. No desafíes a la autoridad o saldrás perjudicado. Deja a un lado tu parte más obstinada y cede en tus planteamientos.
escorpio	2019-01-11	 Podría llegarte una oferta laboral que no se corresponderá con el trabajo que tú buscabas, pero que despertará tu atención. Un buen amigo te dará detalles para que puedas tomar una decisión consciente. Te sentirás muy feliz en el seno familiar en estos momentos.
sagitario	2019-01-11	 Estás dando demasiado a una persona que al mismo tiempo no te está dando lo que tú quieres y mereces. No es cuestión de que le exijas nada pero sí que puedes dejarle las cosas claras para que, tal vez, podáis llegar a un acuerdo y así alcanzar un mayor equilibrio.
capricornio	2019-01-11	 Ciertos conflictos entre algunos compañeros de trabajo están generando mal ambiente en tu empresa. Deja clara cuál es tu postura y luego céntrate en hacer lo mejor posible tu trabajo. En el amor todo podría cambiar de un momento para otro. Tenlo en cuenta, no te despistes.
acuario	2019-01-11	 Ciertas cosas no terminan de ir todo bien en tu relación y ya no sabes qué hacer para arreglar las cosas. Tal vez no depende de ti en esta ocasión. Lo que más te conviene es aceptar de verdad a la persona que amas y confiar en que lo que pase será lo mejor para los dos.
piscis	2019-01-11	 La proximidad de un viaje que tienes planificado desde hace tiempo te está haciendo vibrar por dentro. Intuyes que no será un viaje más y cada vez estás más nervioso. Intenta centrarte en el momento presente para que no se te escapen las oportunidades que la vida te ofrece ahora. 
aries	2019-01-12	 Si hoy trabajas, vas a llevarte una alegría porque ves que un jefe reconoce todo lo que has hecho y valora tu trabajo en su justa medida. Incluso si no es el trabajo de tu vida, te servirá para tener claras tus capacidades y estar muy satisfecho contigo mismo y con lo que has conseguido.
tauro	2019-01-12	 No te apetece nada quedarte en casa porque tienes vitalidad de sobra para moverte, hacer deporte o cualquier otra actividad que te permita respirar al aire libre. Todo eso beneficia tu salud y te hace sentir que las oportunidades para cualquier cosa hay que aceptarlas.  
geminis	2019-01-12	 Aunque no quieras verlo, debes recomponer una situación familiar que está deteriorada, en gran parte porque no cedes en algunos aspectos y esa es la parte que puedes trabajar mentalmente para acercar posturas. No es fácil, pero debes plantearte qué es lo más importante para ti.
cancer	2019-01-12	 Te interesas hoy por los demás, y lo más seguro es que inviertas parte de tu tiempo en visitar a alguna persona mayor o que necesita cierta ayuda o simplemente compañía. Ese rato que compartirás con ella te va a hacer sentir útil y muy complacido emocionalmente.
leo	2019-01-12	 Tu mente estará hoy muy clara par analizar ciertas cosas, así que quizá es el mejor momento para una conversación reposada con la pareja o con un hijo para establecer algunos criterios de cara al año que comienza o para intentar solucionar un problema. Será muy productiva, con bases muy firmes.
virgo	2019-01-12	 Más tranquilo hoy que ayer, vas a dar un largo paseo que te ayude a descansar mentalmente. No es necesario que vayas solo, pero tampoco te vendrá mal la soledad y la tranquilidad. Cuantos menos ruidos haya a tu alrededor, mucho mejor par aclarar tu mente.
libra	2019-01-12	 Sigue un poco alterado tu ánimo, pero un amigo te propone hoy un plan muy apetecible que te va a cambiar el chip por completo y te hará sentir mucho mejor. Di que sí sin pensarlo dos veces y disfruta de esos ratos o de ese espectáculo al que acudirás. La sonrisa volverá a tu rostro.
escorpio	2019-01-12	 Das vueltas a una propuesta, quizá de un cambio de ciudad por un trabajo nuevo o diferente y la aventura te tienta aunque debes poner todo en una balanza. Pero lo más importante es que no tengas miedo de tomar la decisión y que des un paso adelante en tu vida, sea cual sea, esa decisión te hará crecer.
sagitario	2019-01-12	 Sal de tu entorno e intenta conocer a otras personas y abrir tu círculo, incluso con algún grupo que no conoces demasiado bien, pero que puede ser de gran ayuda si te sientes un poco descolocado por un asunto sentimental que no ha funcionado. Mira al frente.
capricornio	2019-01-12	 Comienza una etapa en la que te van a proponer retos y quizá te pille algo cansado ahora, pero debes aprovechar hoy para tomar un descanso, airear tu mente y dormir más. Lo que te espera no es negativo, pero sí es cierto que puede ser bastante exigente desde el punto de vista físico y mental.  
acuario	2019-01-12	 Te falta organización en muchas ocasiones y hoy eso te va a pasar factura en lo doméstico, así que tendrías que invertir tiempo en poner orden a tu alrededor y colocar y guardar todos esos objetos que ya no utilizas. Si convives con compañeros o con la familia, no te queda otro remedio.
piscis	2019-01-12	 Estás a punto de tomar una decisión importante, quizá irte a vivir solo por primera vez o iniciar una convivencia y eso es muy trascendental para ti. Ten las ideas claras y no idealices las situaciones, aunque disfrutarás de ellas y de la oportunidades de libertad y felicidad que te dan.
aries	2019-01-13	 Deja que pase la jornada sin tomarte muy en serio nada que diga o haga alguien que está a tu alrededor. Piensa que a lo mejor tiene un mal día y que eso nos puede pasar a todos. Un poco de generosidad en este sentido es muy conveniente para sentir tranquilidad de espíritu.
tauro	2019-01-13	 Intenta transmitir a la familia y a los amigos que no tienes porqué hacer lo que ellos quieran o los que a ellos les apetezca porque tienes tu propio mundo y tus propias actividades y que eso no es nada malo. Además, debes mostrarte firme para seguir algo que te has propuesto y es una meta muy positiva.
geminis	2019-01-13	 Hay un asunto que viene de atrás con la pareja o con un amigo y que ahora vas a poder encarar con mucha más confianza en ti, con más claridad de ideas y con más ímpetu a la vez. Te escucharán y puede que no te den la razón del todo, pero al menos les dejarás pensando en ello.
cancer	2019-01-13	 Serán tus actividades lúdicas o un grupo al que perteneces lo que te haga más feliz hoy. No insistas si alguien no está de acuerdo contigo o ves que hace algún movimiento o comentario extraño. Puede que haya cierto poso de envidia en todo eso. Ten cuidado.
leo	2019-01-13	 Debes escuchar el consejo de un amigo o amiga que te quiere bien y ve que estás repitiendo un error del pasado. Hay cierta persona tóxica bastante cerca de la que te debes desprender cuanto antes. Mira por ti y no dejes que te llegue de sensaciones negativas que no te hacen bien.  
virgo	2019-01-13	 Te enteras de algo que no te hace mucha gracia, pero no tienes más remedio que asumirlo. Piensa con perspectiva y verás que lo que ahora te parece algo negativo, dentro de un poco ya no tendrá tanta importancia. Debes vivir el presente con mayor plenitud para sentirte mejor.
